close_time,symbol,side,strategy,reason,entry_price,exit_price,amount,pnl,pnl_pct,balance,entry_time,adx,rsi,atr_pct,ema50_dist_pct,ema200_dist_pct,btc_corr_4c,volume_ratio,side_int,hold_hours,funding_rate,oi_change_pct,hour_of_day,day_of_week,fear_greed,btc_dominance,market_regime,bb_position,macd_hist_norm,consec_candles,news_sentiment
2025-05-10T11:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,171.2,168.926837,65.9849,-0.8761,-1.3278,548.06,2025-05-10T05:00:00+00:00,43.35,57.89,0.01328,3.686,10.087,0.6003,0.353,1,6.0,0.0,0.0,0.217,0.833,50.0,55.0,1.0,0.632,1,1.0,0.0
2025-05-10T14:00:00+00:00,NEAR/USDT,LONG,V11_Sniper_1H,SL,2.925,2.976185,77.0705,1.3487,1.7499,251.83,2025-05-10T11:00:00+00:00,55.24,53.55,0.0175,4.065,12.381,0.5604,1.243,1,3.0,0.0,0.0,0.478,0.833,50.0,55.0,0.0,0.5291,1,-2.0,0.0
2025-05-10T15:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,102480.83,103240.68825,140.4701,1.0415,0.7415,393.34,2025-05-09T16:00:00+00:00,53.49,53.0,0.00741,1.552,5.014,0.53,0.592,1,23.0,0.0,0.0,0.696,0.667,50.0,55.0,0.0,0.9061,1,-3.0,0.0
2025-05-10T16:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,TP,15.91,16.683696,157.2475,7.6469,4.863,459.9,2025-05-09T14:00:00+00:00,57.58,56.22,0.01945,4.328,8.858,0.6089,1.264,1,26.0,0.0,0.0,0.609,0.667,50.0,55.0,1.0,0.5133,1,-1.0,0.0
2025-05-10T16:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,TP,3.8587,4.030734,102.7606,4.5814,4.4583,567.24,2025-05-10T11:00:00+00:00,25.79,41.63,0.01783,-0.238,6.947,0.5604,3.01,1,5.0,0.0,0.0,0.478,0.833,50.0,55.0,-1.0,0.9503,1,-2.0,0.0
2025-05-10T17:00:00+00:00,PEPE/USDT,LONG,V11_Sniper_1H,TP,1.3e-05,1.4e-05,57.8028,4.7637,8.2413,629.81,2025-05-10T11:00:00+00:00,38.37,55.57,0.03297,7.817,23.481,0.5604,1.632,1,6.0,0.0,0.0,0.478,0.833,50.0,55.0,1.0,0.4174,0.0039,-2.0,0.0
2025-05-10T21:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,TP,169.0,174.206586,137.0141,4.2212,3.0808,771.04,2025-05-10T11:00:00+00:00,34.17,46.58,0.01232,1.648,8.323,0.5604,1.307,1,10.0,0.0,0.0,0.478,0.833,50.0,55.0,0.0,1.0765,1,-2.0,0.0
2025-05-10T23:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,TP,103138.77,104237.813043,98.3348,1.0479,1.0656,870.43,2025-05-10T15:00:00+00:00,33.76,49.17,0.00426,0.734,4.426,0.4917,1.027,1,8.0,0.0,0.0,0.652,0.833,50.0,55.0,0.0,0.6474,1,-3.0,0.0
2025-05-11T01:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,179.16,176.779057,217.6064,-2.8919,-1.3289,581.93,2025-05-11T00:00:00+00:00,28.91,76.7,0.01329,5.548,12.267,0.6287,3.02,1,1.0,0.0,0.0,0.0,1.0,50.0,55.0,1.0,-0.1905,1,5.0,0.0
2025-05-11T01:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.4269,2.395796,163.2048,-2.0917,-1.2816,743.04,2025-05-11T00:00:00+00:00,48.48,57.27,0.01282,2.547,6.996,0.6287,2.709,1,1.0,0.0,0.0,0.0,1.0,50.0,55.0,1.0,0.3381,1,-1.0,0.0
2025-05-11T01:00:00+00:00,PEPE/USDT,LONG,V11_Sniper_1H,SL,1.3e-05,1.3e-05,122.4036,-3.7317,-3.0487,861.71,2025-05-11T00:00:00+00:00,41.13,59.16,0.03049,7.65,24.082,0.6287,1.302,1,1.0,0.0,0.0,0.0,1.0,50.0,55.0,1.0,0.3158,0.0032,-1.0,0.0
2025-05-11T06:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.4067,2.374553,215.4275,-2.8775,-1.3357,365.92,2025-05-11T01:00:00+00:00,46.48,51.33,0.01336,1.661,6.154,0.5835,1.164,1,5.0,0.0,0.0,0.043,1.0,50.0,55.0,0.0,0.5604,1,-2.0,0.0
2025-05-11T06:00:00+00:00,ADA/USDT,LONG,V11_Sniper_1H,SL,0.8154,0.800294,161.5707,-2.9932,-1.8526,524.49,2025-05-11T01:00:00+00:00,44.56,55.27,0.01853,3.349,10.31,0.5835,0.677,1,5.0,0.0,0.0,0.043,1.0,50.0,55.0,1.0,0.4022,1,-2.0,0.0
2025-05-11T07:00:00+00:00,PEPE/USDT,LONG,V11_Sniper_1H,SL,1.3e-05,1.3e-05,121.178,-3.8879,-3.2085,412.32,2025-05-11T01:00:00+00:00,40.13,50.99,0.03208,4.967,21.823,0.5835,1.028,1,6.0,0.0,0.0,0.043,1.0,50.0,55.0,0.0,0.6519,0.0031,-2.0,0.0
2025-05-11T07:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,174.76,172.33783,131.1233,-1.8174,-1.386,541.62,2025-05-11T06:00:00+00:00,29.53,53.87,0.01386,2.329,9.426,0.5334,0.832,1,1.0,0.0,0.0,0.261,1.0,50.0,55.0,0.0,0.4249,1,-2.0,0.0
2025-05-11T07:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.66,16.388266,98.3425,-1.604,-1.6311,638.36,2025-05-11T06:00:00+00:00,39.63,49.4,0.01631,1.957,9.035,0.5334,1.061,1,1.0,0.0,0.0,0.261,1.0,50.0,55.0,0.0,0.6085,1,-2.0,0.0
2025-05-11T13:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,103781.06,104332.439329,90.8835,0.4829,0.5313,360.68,2025-05-11T02:00:00+00:00,29.97,53.36,0.00531,0.879,4.502,0.5336,1.442,1,11.0,0.0,0.0,0.087,1.0,50.0,55.0,0.0,0.4206,1,-3.0,0.0
2025-05-11T13:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,4.0136,3.926852,68.1626,-1.4732,-2.1613,427.36,2025-05-11T02:00:00+00:00,29.29,51.37,0.02161,1.85,9.047,0.5336,1.134,1,11.0,0.0,0.0,0.087,1.0,50.0,55.0,0.0,0.4511,1,-2.0,0.0
2025-05-11T13:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,2473.22,2475.69322,159.5905,0.1596,0.1,587.11,2025-05-11T07:00:00+00:00,52.73,49.95,0.01798,3.268,15.606,0.4682,2.064,1,6.0,0.0,0.0,0.304,1.0,50.0,55.0,0.0,0.6473,1,-2.0,0.0
2025-05-11T13:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,172.6,172.7726,119.6929,0.1197,0.1,706.93,2025-05-11T07:00:00+00:00,27.44,46.57,0.01405,1.063,8.21,0.4682,0.934,1,6.0,0.0,0.0,0.304,1.0,50.0,55.0,0.0,0.6509,1,-3.0,0.0
2025-05-11T13:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.45,16.46645,89.7697,0.0898,0.1,796.79,2025-05-11T07:00:00+00:00,37.67,44.03,0.01695,0.677,7.796,0.4682,1.681,1,6.0,0.0,0.0,0.304,1.0,50.0,55.0,0.0,0.8082,1,-3.0,0.0
2025-05-11T16:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.42,16.43642,84.0361,0.084,0.1,273.2,2025-05-11T13:00:00+00:00,27.17,43.73,0.01579,0.191,7.129,0.5106,1.549,1,3.0,0.0,0.0,0.565,1.0,50.0,55.0,0.0,0.8684,1,-1.0,0.0
2025-05-11T21:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,103959.99,104063.94999,199.1967,0.1992,0.1,404.3,2025-05-11T13:00:00+00:00,25.53,51.06,0.00509,0.614,4.164,0.5106,1.365,1,8.0,0.0,0.0,0.565,1.0,50.0,55.0,0.0,0.5057,1,-2.0,0.0
2025-05-11T22:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,104349.0,103835.495128,101.0742,-0.4974,-0.4921,403.8,2025-05-11T21:00:00+00:00,21.22,54.98,0.00492,0.742,4.181,0.5498,0.446,1,1.0,0.0,0.0,0.913,1.0,50.0,55.0,0.0,0.3492,1,1.0,0.0
2025-05-12T01:00:00+00:00,WIF/USDT,LONG,V11_Sniper_1H,TP,0.895,0.9804,51.122,4.878,9.5419,358.85,2025-05-11T02:00:00+00:00,55.02,55.7,0.03817,8.49,24.256,0.5336,0.757,1,23.0,0.0,0.0,0.087,1.0,50.0,55.0,1.0,0.5179,1,-4.0,0.0
2025-05-12T01:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,170.93,173.192767,112.0481,1.4833,1.3238,472.38,2025-05-11T13:00:00+00:00,20.7,40.81,0.01324,-0.257,6.796,0.5106,1.106,1,12.0,0.0,0.0,0.565,1.0,50.0,55.0,-1.0,0.9532,1,-2.0,0.0
2025-05-12T01:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,24.32,24.728119,63.0271,1.0577,1.6781,536.47,2025-05-11T13:00:00+00:00,30.39,43.5,0.01678,0.708,8.868,0.5106,0.86,1,12.0,0.0,0.0,0.565,1.0,50.0,55.0,0.0,0.8987,1,-2.0,0.0
2025-05-12T01:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.69,16.966423,68.3003,1.1312,1.6562,605.9,2025-05-11T16:00:00+00:00,22.88,51.65,0.01656,1.628,8.383,0.5093,1.17,1,9.0,0.0,0.0,0.696,1.0,50.0,55.0,0.0,0.6019,1,1.0,0.0
2025-05-12T01:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.23141,0.231641,100.9499,0.1009,0.1,706.95,2025-05-11T22:00:00+00:00,25.96,50.25,0.02177,2.265,13.543,0.4648,0.593,1,3.0,0.0,0.0,0.957,1.0,50.0,55.0,0.0,0.5756,1,-1.0,0.0
2025-05-12T05:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.96,16.97696,176.7371,0.1767,0.1,400.6,2025-05-12T01:00:00+00:00,22.04,54.77,0.01653,2.149,8.974,0.4893,1.434,1,4.0,0.0,0.0,0.043,0.0,50.0,55.0,0.0,0.2998,1,-1.0,0.0
2025-05-12T05:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.23489,0.240286,132.5528,3.0448,2.297,536.19,2025-05-12T01:00:00+00:00,25.1,54.89,0.02297,3.311,14.391,0.4893,2.115,1,4.0,0.0,0.0,0.043,0.0,50.0,55.0,0.0,0.2139,1,-1.0,0.0
2025-05-12T05:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.3731,2.375473,99.4146,0.0994,0.1,635.71,2025-05-12T01:00:00+00:00,20.12,48.65,0.01166,0.107,3.787,0.4893,1.878,1,4.0,0.0,0.0,0.043,0.0,50.0,55.0,0.0,0.4129,-1,-1.0,0.0
2025-05-12T07:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,TP,2469.42,2573.249612,149.3975,6.2816,4.2046,632.46,2025-05-11T13:00:00+00:00,37.38,47.23,0.01682,2.158,14.494,0.5106,1.34,1,18.0,0.0,0.0,0.565,1.0,50.0,55.0,0.0,0.9201,1,-2.0,0.0
2025-05-12T07:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,TP,4.0495,4.250119,74.5609,3.6939,4.9542,710.72,2025-05-12T03:00:00+00:00,20.5,54.71,0.01982,1.785,7.971,0.5058,1.936,1,4.0,0.0,0.0,0.13,0.0,50.0,55.0,0.0,0.196,1,1.0,0.0
2025-05-12T07:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,TP,104384.8,105749.75676,158.9271,2.0782,1.3076,871.72,2025-05-12T06:00:00+00:00,20.29,54.48,0.00523,0.624,3.875,0.5448,0.681,1,1.0,0.0,0.0,0.261,0.0,50.0,55.0,0.0,0.3209,0.8614,1.0,0.0
2025-05-12T11:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,104614.04,103985.675169,217.9301,-1.309,-0.6007,706.96,2025-05-12T08:00:00+00:00,24.68,57.43,0.00601,0.782,4.006,0.5743,1.08,1,3.0,0.0,0.0,0.348,0.0,50.0,55.0,1.0,0.0703,0.8827,3.0,0.0
2025-05-12T11:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,25.49,25.010281,163.4476,-3.0761,-1.882,867.34,2025-05-12T10:00:00+00:00,20.6,57.28,0.01882,3.144,10.923,0.5575,1.01,1,1.0,0.0,0.0,0.435,0.0,50.0,55.0,1.0,0.2446,1,-3.0,0.0
2025-05-12T14:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,103762.9,103866.6629,216.8338,0.2168,0.1,371.42,2025-05-12T11:00:00+00:00,27.22,44.28,0.00597,-0.08,3.11,0.4428,1.393,1,3.0,0.0,0.0,0.478,0.0,50.0,55.0,-1.0,0.9076,0.937,-1.0,0.0
2025-05-12T14:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,24.98,25.00498,121.969,0.122,0.1,493.51,2025-05-12T11:00:00+00:00,20.28,48.64,0.01958,1.121,9.014,0.4428,1.116,1,3.0,0.0,0.0,0.478,0.0,50.0,55.0,0.0,0.5454,1,-4.0,0.0
2025-05-12T14:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,4.052,3.962924,91.4768,-2.0109,-2.1983,582.97,2025-05-12T11:00:00+00:00,31.78,48.21,0.02198,0.63,7.21,0.4428,1.279,1,3.0,0.0,0.0,0.478,0.0,50.0,55.0,0.0,0.5585,1,-1.0,0.0
2025-05-12T14:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.23997,0.233389,68.6076,-1.8815,-2.7424,649.7,2025-05-12T13:00:00+00:00,34.6,52.02,0.02742,2.85,14.242,0.5242,1.451,1,1.0,0.0,0.0,0.565,0.0,50.0,55.0,0.0,0.445,1,-1.0,0.0
2025-05-12T14:00:00+00:00,PEPE/USDT,LONG,V11_Sniper_1H,SL,1.4e-05,1.4e-05,51.4557,-1.6379,-3.1831,699.52,2025-05-12T13:00:00+00:00,40.92,57.33,0.03183,5.875,21.977,0.5242,1.25,1,1.0,0.0,0.0,0.565,0.0,50.0,55.0,1.0,0.3674,0.0034,-1.0,0.0
2025-05-12T15:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,17.14,16.830439,162.6254,-2.9371,-1.8061,859.21,2025-05-12T11:00:00+00:00,24.82,52.14,0.01806,1.858,8.911,0.4428,0.768,1,4.0,0.0,0.0,0.478,0.0,50.0,55.0,0.0,0.4774,1,-1.0,0.0
2025-05-13T01:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.22862,0.221913,120.8259,-3.5444,-2.9335,270.2,2025-05-12T20:00:00+00:00,25.76,42.17,0.02933,-1.652,9.26,0.4285,0.328,1,5.0,0.0,0.0,0.87,0.0,50.0,55.0,-1.0,0.8297,1,2.0,0.0
2025-05-13T01:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,3.9536,3.860104,90.6194,-2.143,-2.3648,358.68,2025-05-12T20:00:00+00:00,22.93,44.6,0.02365,-1.398,4.438,0.4285,0.4,1,5.0,0.0,0.0,0.87,0.0,50.0,55.0,-1.0,0.7341,-1,2.0,0.0
2025-05-13T01:00:00+00:00,PEPE/USDT,LONG,V11_Sniper_1H,SL,1.4e-05,1.3e-05,67.9646,-2.4697,-3.6339,424.17,2025-05-12T20:00:00+00:00,29.62,46.79,0.03634,0.439,16.271,0.4285,0.406,1,5.0,0.0,0.0,0.87,0.0,50.0,55.0,0.0,0.7393,0.001,2.0,0.0
2025-05-13T02:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,102678.51,101868.579902,214.8017,-1.6944,-0.7888,392.06,2025-05-12T20:00:00+00:00,22.39,42.85,0.00789,-0.808,1.899,0.4285,0.542,1,6.0,0.0,0.0,0.87,0.0,50.0,55.0,-1.0,0.7372,-1,2.0,0.0
2025-05-13T02:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.61,16.246915,161.1012,-3.5216,-2.1859,549.63,2025-05-12T20:00:00+00:00,22.35,42.98,0.02186,-1.247,5.373,0.4285,0.461,1,6.0,0.0,0.0,0.87,0.0,50.0,55.0,-1.0,0.8241,0.7434,2.0,0.0
2025-05-13T02:00:00+00:00,WIF/USDT,LONG,V11_Sniper_1H,SL,1.132,1.077444,50.9734,-2.4566,-4.8195,598.15,2025-05-12T20:00:00+00:00,36.3,55.02,0.04819,9.54,29.361,0.4285,0.245,1,6.0,0.0,0.0,0.87,0.0,50.0,55.0,1.0,0.5667,1,2.0,0.0
2025-05-13T02:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.22429,0.21834,106.0433,-2.8133,-2.6529,701.38,2025-05-13T01:00:00+00:00,23.21,38.06,0.02653,-3.285,7.052,0.4185,0.628,1,1.0,0.0,0.0,0.043,0.167,50.0,55.0,-1.0,0.8408,-1,-3.0,0.0
2025-05-13T12:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.4701,2.522278,79.5325,1.68,2.1124,303.13,2025-05-13T01:00:00+00:00,25.96,48.0,0.02112,0.836,5.781,0.4185,0.47,1,11.0,0.0,0.0,0.043,0.167,50.0,55.0,0.0,0.6331,1,-2.0,0.0
2025-05-13T12:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,2455.59,2494.009341,131.5091,2.0575,1.5646,436.7,2025-05-13T04:00:00+00:00,22.55,44.37,0.01565,-0.845,8.921,0.4787,0.625,1,8.0,0.0,0.0,0.174,0.167,50.0,55.0,-1.0,0.7049,-1,1.0,0.0
2025-05-13T14:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,3.8757,3.959093,59.6493,1.2835,2.1517,497.63,2025-05-13T01:00:00+00:00,20.45,39.1,0.02152,-3.056,2.328,0.4185,0.526,1,13.0,0.0,0.0,0.043,0.167,50.0,55.0,-1.0,0.8083,-1,-2.0,0.0
2025-05-13T14:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,102745.71,102848.45571,175.3455,0.1753,0.1,673.15,2025-05-13T04:00:00+00:00,20.89,47.87,0.00751,-0.448,1.837,0.4787,0.956,1,10.0,0.0,0.0,0.174,0.167,50.0,55.0,0.0,0.5326,-1,1.0,0.0
2025-05-13T16:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,TP,16.39,17.198906,98.6318,4.8678,4.9354,776.65,2025-05-13T04:00:00+00:00,26.05,42.46,0.01974,-1.999,3.752,0.4787,0.655,1,12.0,0.0,0.0,0.174,0.167,50.0,55.0,-1.0,0.7291,-1,1.0,0.0
2025-05-13T16:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,TP,0.22327,0.23826,73.9739,4.9665,6.7138,855.59,2025-05-13T04:00:00+00:00,25.58,40.5,0.02686,-3.214,6.463,0.4787,0.794,1,12.0,0.0,0.0,0.174,0.167,50.0,55.0,-1.0,0.7505,-1,1.0,0.0
2025-05-14T02:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,4.0212,3.952212,213.8986,-3.6697,-1.7156,851.92,2025-05-14T00:00:00+00:00,20.5,51.85,0.01716,0.579,4.816,0.5342,0.726,1,2.0,0.0,0.0,0.0,0.333,50.0,55.0,0.0,0.3997,1,-1.0,0.0
2025-05-14T06:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.23776,0.242277,159.7359,3.035,1.9,432.33,2025-05-14T02:00:00+00:00,26.32,58.13,0.019,2.156,10.147,0.5039,0.989,1,4.0,0.0,0.0,0.087,0.333,50.0,55.0,1.0,0.3318,1,-3.0,0.0
2025-05-14T08:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,17.19,16.922438,212.9812,-3.315,-1.5565,533.91,2025-05-14T02:00:00+00:00,29.37,54.04,0.01556,1.495,6.806,0.5039,1.188,1,6.0,0.0,0.0,0.087,0.333,50.0,55.0,0.0,0.4195,1,-5.0,0.0
2025-05-14T08:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.555,2.591334,119.8019,1.7037,1.4221,655.42,2025-05-14T02:00:00+00:00,20.23,54.01,0.01422,1.751,7.082,0.5039,0.923,1,6.0,0.0,0.0,0.087,0.333,50.0,55.0,0.0,0.4752,1,-3.0,0.0
2025-05-14T08:00:00+00:00,NEAR/USDT,LONG,V11_Sniper_1H,SL,3.24,3.182795,89.8514,-1.5864,-1.7656,743.68,2025-05-14T02:00:00+00:00,21.26,59.86,0.01766,2.54,10.127,0.5039,1.732,1,6.0,0.0,0.0,0.087,0.333,50.0,55.0,1.0,0.2601,1,-1.0,0.0
2025-05-14T09:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.23715,0.232444,108.0813,-2.1449,-1.9845,341.24,2025-05-14T07:00:00+00:00,28.99,51.26,0.01984,1.255,9.35,0.502,0.856,1,2.0,0.0,0.0,0.304,0.333,50.0,55.0,0.0,0.5168,1,-2.0,0.0
2025-05-14T12:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.6282,2.586368,63.9828,-1.0184,-1.5917,254.91,2025-05-14T09:00:00+00:00,27.62,63.62,0.01592,3.736,9.114,0.4717,2.448,1,3.0,0.0,0.0,0.391,0.333,50.0,55.0,1.0,-0.0739,1,1.0,0.0
2025-05-14T13:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,178.45,178.62845,139.4401,0.1394,0.1,394.49,2025-05-14T08:00:00+00:00,25.13,48.15,0.01467,0.752,6.199,0.4208,1.373,1,5.0,0.0,0.0,0.348,0.333,50.0,55.0,0.0,0.6465,1,-2.0,0.0
2025-05-14T13:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,16.86,16.87686,104.5801,0.1046,0.1,499.18,2025-05-14T08:00:00+00:00,26.0,41.61,0.01555,-0.796,4.565,0.4208,1.389,1,5.0,0.0,0.0,0.348,0.333,50.0,55.0,-1.0,0.8397,1,-2.0,0.0
2025-05-14T13:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,25.44,25.46544,78.4351,0.0784,0.1,577.69,2025-05-14T08:00:00+00:00,22.7,47.6,0.01758,0.755,7.237,0.4208,1.6,1,5.0,0.0,0.0,0.348,0.333,50.0,55.0,0.0,0.6249,1,-2.0,0.0
2025-05-14T14:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,2597.3,2559.34015,185.9201,-2.7172,-1.4615,616.47,2025-05-14T08:00:00+00:00,40.21,46.85,0.01462,0.988,10.449,0.4208,1.117,1,6.0,0.0,0.0,0.348,0.333,50.0,55.0,0.0,0.7374,1,-2.0,0.0
2025-05-14T14:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.2356,0.230918,85.3104,-1.6952,-1.9871,700.09,2025-05-14T09:00:00+00:00,25.82,49.04,0.01987,0.595,8.59,0.4717,0.843,1,5.0,0.0,0.0,0.391,0.333,50.0,55.0,0.0,0.6531,1,1.0,0.0
2025-05-14T16:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.5783,2.537404,144.4226,-2.2908,-1.5862,437.48,2025-05-14T13:00:00+00:00,30.03,51.55,0.01586,1.491,7.039,0.5465,1.582,1,3.0,0.0,0.0,0.565,0.333,50.0,55.0,0.0,0.572,1,-2.0,0.0
2025-05-14T23:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,3.8875,3.891387,82.0276,0.082,0.1,266.67,2025-05-14T16:00:00+00:00,20.04,39.54,0.01605,-2.203,1.073,0.4524,0.753,1,7.0,0.0,0.0,0.696,0.333,50.0,55.0,-1.0,0.8488,-1,-1.0,0.0
2025-05-15T01:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,2583.86,2586.44386,175.0215,0.175,0.1,375.2,2025-05-14T14:00:00+00:00,28.73,44.34,0.01481,0.198,9.354,0.4324,1.058,1,11.0,0.0,0.0,0.609,0.333,50.0,55.0,0.0,0.9307,1,-3.0,0.0
2025-05-15T01:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.23156,0.231792,131.2661,0.1313,0.1,506.6,2025-05-14T14:00:00+00:00,20.51,42.51,0.01974,-1.202,6.58,0.4324,1.422,1,11.0,0.0,0.0,0.609,0.333,50.0,55.0,-1.0,1.008,1,-3.0,0.0
2025-05-15T01:00:00+00:00,NEAR/USDT,LONG,V11_Sniper_1H,SL,3.076,3.019583,98.4496,-1.8057,-1.8341,603.24,2025-05-14T14:00:00+00:00,20.51,36.14,0.01834,-2.654,4.411,0.4324,1.876,1,11.0,0.0,0.0,0.609,0.333,50.0,55.0,-1.0,0.9649,0.283,-3.0,0.0
2025-05-15T01:00:00+00:00,ADA/USDT,LONG,V11_Sniper_1H,SL,0.8014,0.789,61.5207,-0.9519,-1.5472,663.81,2025-05-14T19:00:00+00:00,20.14,42.05,0.01547,-1.278,2.817,0.4536,0.362,1,6.0,0.0,0.0,0.826,0.333,50.0,55.0,-1.0,0.8325,-1,2.0,0.0
2025-05-15T01:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,24.96,24.598372,66.6679,-0.9659,-1.4488,729.51,2025-05-14T23:00:00+00:00,22.21,40.06,0.01449,-1.279,4.474,0.4849,0.436,1,2.0,0.0,0.0,1.0,0.333,50.0,55.0,-1.0,0.8067,-0.9525,1.0,0.0
2025-05-15T05:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,SL,2.5486,2.509319,109.3702,-1.6857,-1.5413,280.8,2025-05-14T16:00:00+00:00,25.32,45.45,0.01541,0.259,5.767,0.4524,0.874,1,13.0,0.0,0.0,0.696,0.333,50.0,55.0,0.0,0.8721,1,-5.0,0.0
2025-05-15T05:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,103033.52,102530.231916,182.3781,-0.8909,-0.4885,462.29,2025-05-15T01:00:00+00:00,20.14,41.73,0.00488,-0.503,1.135,0.4173,0.849,1,4.0,0.0,0.0,0.043,0.5,50.0,55.0,-1.0,0.9858,-0.3378,-1.0,0.0
2025-05-15T05:00:00+00:00,SUI/USDT,LONG,V11_Sniper_1H,SL,3.8528,3.796323,76.9408,-1.1279,-1.4659,538.1,2025-05-15T01:00:00+00:00,20.97,37.38,0.01466,-2.7,0.016,0.4173,1.329,1,4.0,0.0,0.0,0.043,0.5,50.0,55.0,-1.0,1.007,-1,-1.0,0.0
2025-05-15T05:00:00+00:00,NEAR/USDT,LONG,V11_Sniper_1H,SL,3.024,2.974785,57.7056,-0.9392,-1.6275,594.87,2025-05-15T01:00:00+00:00,25.11,36.03,0.01627,-3.297,2.344,0.4173,1.024,1,4.0,0.0,0.0,0.043,0.5,50.0,55.0,-1.0,0.8479,-1,-1.0,0.0
2025-05-15T06:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,24.53,24.151964,136.7836,-2.108,-1.5411,729.54,2025-05-15T01:00:00+00:00,24.04,33.94,0.01541,-2.9,2.723,0.4173,1.138,1,5.0,0.0,0.0,0.043,0.5,50.0,55.0,-1.0,0.9868,-1,-1.0,0.0
